Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 1	R	 3	29	SYBR	  1	    64491	70.7
 1	R	 3	29	SYBR	  1	    64415	70.7
 1	R	 3	29	SYBR	  1	    64378	70.9
 1	R	 3	29	SYBR	  1	    64376	71.0
 1	R	 3	29	SYBR	  1	    64395	71.2
 1	R	 3	29	SYBR	  1	    64402	71.2
 1	R	 3	29	SYBR	  1	    64374	71.4
 1	R	 3	29	SYBR	  1	    64305	71.5
 1	R	 3	29	SYBR	  1	    64304	71.5
 1	R	 3	29	SYBR	  1	    64238	71.7
 1	R	 3	29	SYBR	  1	    64282	71.9
 1	R	 3	29	SYBR	  1	    64165	72.0
 1	R	 3	29	SYBR	  1	    64210	72.0
 1	R	 3	29	SYBR	  1	    64285	72.2
 1	R	 3	29	SYBR	  1	    64228	72.4
 1	R	 3	29	SYBR	  1	    64205	72.5
 1	R	 3	29	SYBR	  1	    64206	72.5
 1	R	 3	29	SYBR	  1	    64186	72.7
 1	R	 3	29	SYBR	  1	    64182	72.7
 1	R	 3	29	SYBR	  1	    64077	73.0
 1	R	 3	29	SYBR	  1	    64035	73.0
 1	R	 3	29	SYBR	  1	    64000	73.2
 1	R	 3	29	SYBR	  1	    64019	73.2
 1	R	 3	29	SYBR	  1	    64016	73.5
 1	R	 3	29	SYBR	  1	    64119	73.5
 1	R	 3	29	SYBR	  1	    63951	73.7
 1	R	 3	29	SYBR	  1	    64110	73.7
 1	R	 3	29	SYBR	  1	    64025	74.0
 1	R	 3	29	SYBR	  1	    63907	74.0
 1	R	 3	29	SYBR	  1	    63972	74.2
 1	R	 3	29	SYBR	  1	    63870	74.2
 1	R	 3	29	SYBR	  1	    63873	74.4
 1	R	 3	29	SYBR	  1	    63854	74.5
 1	R	 3	29	SYBR	  1	    63882	74.7
 1	R	 3	29	SYBR	  1	    63762	74.7
 1	R	 3	29	SYBR	  1	    63774	74.9
 1	R	 3	29	SYBR	  1	    63707	75.0
 1	R	 3	29	SYBR	  1	    63619	75.2
 1	R	 3	29	SYBR	  1	    63626	75.2
 1	R	 3	29	SYBR	  1	    63644	75.5
 1	R	 3	29	SYBR	  1	    63552	75.5
 1	R	 3	29	SYBR	  1	    63568	75.5
 1	R	 3	29	SYBR	  1	    63503	75.7
 1	R	 3	29	SYBR	  1	    63505	75.9
 1	R	 3	29	SYBR	  1	    63329	76.0
 1	R	 3	29	SYBR	  1	    63421	76.0
 1	R	 3	29	SYBR	  1	    63362	76.2
 1	R	 3	29	SYBR	  1	    63282	76.2
 1	R	 3	29	SYBR	  1	    63282	76.5
 1	R	 3	29	SYBR	  1	    63298	76.5
 1	R	 3	29	SYBR	  1	    63221	76.7
 1	R	 3	29	SYBR	  1	    63170	76.7
 1	R	 3	29	SYBR	  1	    63159	76.9
 1	R	 3	29	SYBR	  1	    63145	77.0
 1	R	 3	29	SYBR	  1	    63129	77.2
 1	R	 3	29	SYBR	  1	    63056	77.2
 1	R	 3	29	SYBR	  1	    62986	77.4
 1	R	 3	29	SYBR	  1	    62966	77.5
 1	R	 3	29	SYBR	  1	    62988	77.7
 1	R	 3	29	SYBR	  1	    62818	77.7
 1	R	 3	29	SYBR	  1	    62880	77.9
 1	R	 3	29	SYBR	  1	    62875	78.0
 1	R	 3	29	SYBR	  1	    62714	78.0
 1	R	 3	29	SYBR	  1	    62728	78.2
 1	R	 3	29	SYBR	  1	    62656	78.4
 1	R	 3	29	SYBR	  1	    62689	78.5
 1	R	 3	29	SYBR	  1	    62616	78.5
 1	R	 3	29	SYBR	  1	    62615	78.7
 1	R	 3	29	SYBR	  1	    62597	78.9
 1	R	 3	29	SYBR	  1	    62537	79.0
 1	R	 3	29	SYBR	  1	    62621	79.0
 1	R	 3	29	SYBR	  1	    62402	79.2
 1	R	 3	29	SYBR	  1	    62444	79.2
 1	R	 3	29	SYBR	  1	    62378	79.5
 1	R	 3	29	SYBR	  1	    62359	79.5
 1	R	 3	29	SYBR	  1	    62237	79.7
 1	R	 3	29	SYBR	  1	    62253	79.7
 1	R	 3	29	SYBR	  1	    62077	79.9
 1	R	 3	29	SYBR	  1	    62171	80.0
 1	R	 3	29	SYBR	  1	    62221	80.2
 1	R	 3	29	SYBR	  1	    62149	80.2
 1	R	 3	29	SYBR	  1	    62125	80.4
 1	R	 3	29	SYBR	  1	    62036	80.5
 1	R	 3	29	SYBR	  1	    61978	80.7
 1	R	 3	29	SYBR	  1	    61893	80.7
 1	R	 3	29	SYBR	  1	    61951	80.9
 1	R	 3	29	SYBR	  1	    61844	81.0
 1	R	 3	29	SYBR	  1	    61793	81.2
 1	R	 3	29	SYBR	  1	    61800	81.2
 1	R	 3	29	SYBR	  1	    61738	81.4
 1	R	 3	29	SYBR	  1	    61761	81.5
 1	R	 3	29	SYBR	  1	    61668	81.5
 1	R	 3	29	SYBR	  1	    61668	81.7
 1	R	 3	29	SYBR	  1	    61651	81.7
 1	R	 3	29	SYBR	  1	    61534	82.0
 1	R	 3	29	SYBR	  1	    61512	82.0
 1	R	 3	29	SYBR	  1	    61431	82.2
 1	R	 3	29	SYBR	  1	    61394	82.2
 1	R	 3	29	SYBR	  1	    61358	82.5
 1	R	 3	29	SYBR	  1	    61407	82.5
 1	R	 3	29	SYBR	  1	    61282	82.7
 1	R	 3	29	SYBR	  1	    61239	82.7
 1	R	 3	29	SYBR	  1	    61287	82.9
 1	R	 3	29	SYBR	  1	    61315	83.0
 1	R	 3	29	SYBR	  1	    61116	83.2
 1	R	 3	29	SYBR	  1	    61045	83.2
 1	R	 3	29	SYBR	  1	    61023	83.4
 1	R	 3	29	SYBR	  1	    61013	83.5
 1	R	 3	29	SYBR	  1	    61024	83.7
 1	R	 3	29	SYBR	  1	    60990	83.7
 1	R	 3	29	SYBR	  1	    60965	83.9
 1	R	 3	29	SYBR	  1	    60822	84.0
 1	R	 3	29	SYBR	  1	    60790	84.2
 1	R	 3	29	SYBR	  1	    60710	84.2
 1	R	 3	29	SYBR	  1	    60714	84.2
 1	R	 3	29	SYBR	  1	    60614	84.5
 1	R	 3	29	SYBR	  1	    60680	84.5
 1	R	 3	29	SYBR	  1	    60584	84.7
 1	R	 3	29	SYBR	  1	    60593	84.7
 1	R	 3	29	SYBR	  1	    60489	85.0
 1	R	 3	29	SYBR	  1	    60449	85.0
 1	R	 3	29	SYBR	  1	    60332	85.2
 1	R	 3	29	SYBR	  1	    60462	85.4
 1	R	 3	29	SYBR	  1	    60267	85.5
 1	R	 3	29	SYBR	  1	    60284	85.5
 1	R	 3	29	SYBR	  1	    59907	85.7
 1	R	 3	29	SYBR	  1	    59851	85.7
 1	R	 3	29	SYBR	  1	    59372	86.0
 1	R	 3	29	SYBR	  1	    58984	86.0
 1	R	 3	29	SYBR	  1	    58448	86.2
 1	R	 3	29	SYBR	  1	    57864	86.2
 1	R	 3	29	SYBR	  1	    56666	86.4
 1	R	 3	29	SYBR	  1	    55168	86.5
 1	R	 3	29	SYBR	  1	    53500	86.7
 1	R	 3	29	SYBR	  1	    51255	86.7
 1	R	 3	29	SYBR	  1	    48671	86.9
 1	R	 3	29	SYBR	  1	    45223	87.0
 1	R	 3	29	SYBR	  1	    42043	87.0
 1	R	 3	29	SYBR	  1	    38574	87.2
 1	R	 3	29	SYBR	  1	    36222	87.4
 1	R	 3	29	SYBR	  1	    34363	87.5
 1	R	 3	29	SYBR	  1	    32286	87.5
 1	R	 3	29	SYBR	  1	    30418	87.7
 1	R	 3	29	SYBR	  1	    28661	87.9
 1	R	 3	29	SYBR	  1	    27034	88.0
 1	R	 3	29	SYBR	  1	    25441	88.0
 1	R	 3	29	SYBR	  1	    24325	88.2
 1	R	 3	29	SYBR	  1	    23435	88.2
 1	R	 3	29	SYBR	  1	    22141	88.5
 1	R	 3	29	SYBR	  1	    21138	88.5
 1	R	 3	29	SYBR	  1	    19873	88.7
 1	R	 3	29	SYBR	  1	    18746	88.7
 1	R	 3	29	SYBR	  1	    17449	88.9
 1	R	 3	29	SYBR	  1	    16538	89.0
 1	R	 3	29	SYBR	  1	    16176	89.2
 1	R	 3	29	SYBR	  1	    15905	89.4
 1	R	 3	29	SYBR	  1	    15935	89.4
 1	R	 3	29	SYBR	  1	    15709	89.5
 1	R	 3	29	SYBR	  1	    15453	89.7
 1	R	 3	29	SYBR	  1	    15455	89.7
 1	R	 3	29	SYBR	  1	    15270	89.9
 1	R	 3	29	SYBR	  1	    15240	90.0
 1	R	 3	29	SYBR	  1	    14732	90.0
 1	R	 3	29	SYBR	  1	    14664	90.2
 1	R	 3	29	SYBR	  1	    14456	90.4
 1	R	 3	29	SYBR	  1	    14433	90.5
 1	R	 3	29	SYBR	  1	    14080	90.5
 1	R	 3	29	SYBR	  1	    13960	90.7
 1	R	 3	29	SYBR	  1	    13584	90.9
 1	R	 3	29	SYBR	  1	    13284	91.0
 1	R	 3	29	SYBR	  1	    13076	91.0
 1	R	 3	29	SYBR	  1	    12916	91.2
 1	R	 3	29	SYBR	  1	    12553	91.2
 1	R	 3	29	SYBR	  1	    12252	91.5
 1	R	 3	29	SYBR	  1	    12122	91.5
 1	R	 3	29	SYBR	  1	    11814	91.7
 1	R	 3	29	SYBR	  1	    11547	91.7
 1	R	 3	29	SYBR	  1	    11205	91.9
 1	R	 3	29	SYBR	  1	    11053	92.0
 1	R	 3	29	SYBR	  1	    10703	92.2
 1	R	 3	29	SYBR	  1	    10653	92.2
 1	R	 3	29	SYBR	  1	    10481	92.4
 1	R	 3	29	SYBR	  1	    10385	92.5
 1	R	 3	29	SYBR	  1	    10293	92.7
 1	R	 3	29	SYBR	  1	    10151	92.7
 1	R	 3	29	SYBR	  1	     8753	92.9
 1	R	 3	29	SYBR	  1	     8642	93.0
 1	R	 3	29	SYBR	  1	     8610	93.2
 1	R	 3	29	SYBR	  1	     8522	93.2
 1	R	 3	29	SYBR	  1	     8458	93.4
 1	R	 3	29	SYBR	  1	     8344	93.5
 1	R	 3	29	SYBR	  1	     8288	93.5
 1	R	 3	29	SYBR	  1	     8259	93.7
 1	R	 3	29	SYBR	  1	     8115	93.9
 1	R	 3	29	SYBR	  1	     8105	94.0
 1	R	 3	29	SYBR	  1	     8112	94.2
 1	R	 3	29	SYBR	  1	     8050	94.2
 1	R	 3	29	SYBR	  1	     8018	94.2
 1	R	 3	29	SYBR	  1	     8020	94.5
 1	R	 3	29	SYBR	  1	     7927	94.5
 1	R	 3	29	SYBR	  1	     7923	95.0
 1	R	 3	29	SYBR	  1	     7893	95.0
 1	R	 3	30	SYBR	  1	    65252	54.2
 1	R	 3	30	SYBR	  1	    65244	54.5
 1	R	 3	30	SYBR	  1	    65265	54.6
 1	R	 3	30	SYBR	  1	    65285	54.7
 1	R	 3	30	SYBR	  1	    65248	54.7
 1	R	 3	30	SYBR	  1	    65374	55.0
 1	R	 3	30	SYBR	  1	    65286	55.1
 1	R	 3	30	SYBR	  1	    65316	55.2
 1	R	 3	30	SYBR	  1	    65216	55.2
 1	R	 3	30	SYBR	  1	    65329	55.5
 1	R	 3	30	SYBR	  1	    65234	55.6
 1	R	 3	30	SYBR	  1	    65379	55.7
 1	R	 3	30	SYBR	  1	    65326	55.7
 1	R	 3	30	SYBR	  1	    65271	56.0
 1	R	 3	30	SYBR	  1	    65274	56.1
 1	R	 3	30	SYBR	  1	    65432	56.2
 1	R	 3	30	SYBR	  1	    65308	56.2
 1	R	 3	30	SYBR	  1	    65344	56.5
 1	R	 3	30	SYBR	  1	    65388	56.6
 1	R	 3	30	SYBR	  1	    65301	56.7
 1	R	 3	30	SYBR	  1	    65250	56.7
 1	R	 3	30	SYBR	  1	    65225	57.0
 1	R	 3	30	SYBR	  1	    65334	57.1
 1	R	 3	30	SYBR	  1	    65328	57.2
 1	R	 3	30	SYBR	  1	    65370	57.2
 1	R	 3	30	SYBR	  1	    65236	57.5
 1	R	 3	30	SYBR	  1	    65319	57.6
 1	R	 3	30	SYBR	  1	    65319	57.7
 1	R	 3	30	SYBR	  1	    65367	57.7
 1	R	 3	30	SYBR	  1	    65310	58.0
 1	R	 3	30	SYBR	  1	    65255	58.1
 1	R	 3	30	SYBR	  1	    65287	58.2
 1	R	 3	30	SYBR	  1	    65296	58.2
 1	R	 3	30	SYBR	  1	    65188	58.5
 1	R	 3	30	SYBR	  1	    65246	58.6
 1	R	 3	30	SYBR	  1	    65197	58.7
 1	R	 3	30	SYBR	  1	    65262	58.7
 1	R	 3	30	SYBR	  1	    65267	59.0
 1	R	 3	30	SYBR	  1	    65291	59.1
 1	R	 3	30	SYBR	  1	    65240	59.1
 1	R	 3	30	SYBR	  1	    65285	59.2
 1	R	 3	30	SYBR	  1	    65220	59.3
 1	R	 3	30	SYBR	  1	    65193	59.5
 1	R	 3	30	SYBR	  1	    65220	59.7
 1	R	 3	30	SYBR	  1	    65285	59.7
 1	R	 3	30	SYBR	  1	    65145	59.7
 1	R	 3	30	SYBR	  1	    65222	60.1
 1	R	 3	30	SYBR	  1	    65095	60.1
 1	R	 3	30	SYBR	  1	    65255	60.2
 1	R	 3	30	SYBR	  1	    65228	60.5
 1	R	 3	30	SYBR	  1	    65137	60.7
 1	R	 3	30	SYBR	  1	    65088	60.7
 1	R	 3	30	SYBR	  1	    65147	60.7
 1	R	 3	30	SYBR	  1	    65158	61.0
 1	R	 3	30	SYBR	  1	    65104	61.1
 1	R	 3	30	SYBR	  1	    65132	61.2
 1	R	 3	30	SYBR	  1	    65143	61.2
 1	R	 3	30	SYBR	  1	    65134	61.5
 1	R	 3	30	SYBR	  1	    65170	61.6
 1	R	 3	30	SYBR	  1	    65134	61.7
 1	R	 3	30	SYBR	  1	    65142	61.7
 1	R	 3	30	SYBR	  1	    65210	62.0
 1	R	 3	30	SYBR	  1	    65143	62.1
 1	R	 3	30	SYBR	  1	    65155	62.2
 1	R	 3	30	SYBR	  1	    65199	62.2
 1	R	 3	30	SYBR	  1	    65112	62.3
 1	R	 3	30	SYBR	  1	    65145	62.5
 1	R	 3	30	SYBR	  1	    65083	62.6
 1	R	 3	30	SYBR	  1	    65119	62.7
 1	R	 3	30	SYBR	  1	    65104	62.8
 1	R	 3	30	SYBR	  1	    65124	63.0
 1	R	 3	30	SYBR	  1	    65098	63.2
 1	R	 3	30	SYBR	  1	    65134	63.2
 1	R	 3	30	SYBR	  1	    65001	63.2
 1	R	 3	30	SYBR	  1	    65058	63.5
 1	R	 3	30	SYBR	  1	    65066	63.6
 1	R	 3	30	SYBR	  1	    65065	63.7
 1	R	 3	30	SYBR	  1	    64922	63.7
 1	R	 3	30	SYBR	  1	    65030	63.8
 1	R	 3	30	SYBR	  1	    65059	64.0
 1	R	 3	30	SYBR	  1	    64999	64.2
 1	R	 3	30	SYBR	  1	    65051	64.2
 1	R	 3	30	SYBR	  1	    64983	64.4
 1	R	 3	30	SYBR	  1	    64943	64.5
 1	R	 3	30	SYBR	  1	    64984	64.7
 1	R	 3	30	SYBR	  1	    64947	64.7
 1	R	 3	30	SYBR	  1	    64942	64.7
 1	R	 3	30	SYBR	  1	    65053	65.0
 1	R	 3	30	SYBR	  1	    64974	65.0
 1	R	 3	30	SYBR	  1	    64971	65.2
 1	R	 3	30	SYBR	  1	    64924	65.4
 1	R	 3	30	SYBR	  1	    64920	65.5
 1	R	 3	30	SYBR	  1	    64985	65.5
 1	R	 3	30	SYBR	  1	    65019	65.7
 1	R	 3	30	SYBR	  1	    64834	65.9
 1	R	 3	30	SYBR	  1	    64942	66.0
 1	R	 3	30	SYBR	  1	    64914	66.0
 1	R	 3	30	SYBR	  1	    64794	66.2
 1	R	 3	30	SYBR	  1	    65002	66.2
 1	R	 3	30	SYBR	  1	    64922	66.5
 1	R	 3	30	SYBR	  1	    64910	66.5
 1	R	 3	30	SYBR	  1	    64940	66.7
 1	R	 3	30	SYBR	  1	    64870	66.7
 1	R	 3	30	SYBR	  1	    64893	66.9
 1	R	 3	30	SYBR	  1	    64952	67.0
 1	R	 3	30	SYBR	  1	    64816	67.0
 1	R	 3	30	SYBR	  1	    64806	67.2
 1	R	 3	30	SYBR	  1	    64848	67.4
 1	R	 3	30	SYBR	  1	    64767	67.5
 1	R	 3	30	SYBR	  1	    64721	67.5
 1	R	 3	30	SYBR	  1	    64794	67.7
 1	R	 3	30	SYBR	  1	    64756	67.9
 1	R	 3	30	SYBR	  1	    64653	68.0
 1	R	 3	30	SYBR	  1	    64713	68.0
 1	R	 3	30	SYBR	  1	    64707	68.2
 1	R	 3	30	SYBR	  1	    64666	68.2
 1	R	 3	30	SYBR	  1	    64641	68.5
 1	R	 3	30	SYBR	  1	    64670	68.5
 1	R	 3	30	SYBR	  1	    64593	68.7
 1	R	 3	30	SYBR	  1	    64618	68.9
 1	R	 3	30	SYBR	  1	    64602	69.0
 1	R	 3	30	SYBR	  1	    64660	69.0
 1	R	 3	30	SYBR	  1	    64622	69.2
 1	R	 3	30	SYBR	  1	    64579	69.4
 1	R	 3	30	SYBR	  1	    64601	69.5
 1	R	 3	30	SYBR	  1	    64565	69.5
 1	R	 3	30	SYBR	  1	    64509	69.7
 1	R	 3	30	SYBR	  1	    64564	69.7
 1	R	 3	30	SYBR	  1	    64531	70.0
 1	R	 3	30	SYBR	  1	    64554	70.0
 1	R	 3	30	SYBR	  1	    64489	70.2
 1	R	 3	30	SYBR	  1	    64475	70.2
 1	R	 3	30	SYBR	  1	    64451	70.5
 1	R	 3	30	SYBR	  1	    64525	70.5
 1	R	 3	30	SYBR	  1	    64350	70.7
 1	R	 3	30	SYBR	  1	    64387	70.7
 1	R	 3	30	SYBR	  1	    64434	70.9
 1	R	 3	30	SYBR	  1	    64409	71.0
 1	R	 3	30	SYBR	  1	    64412	71.2
 1	R	 3	30	SYBR	  1	    64430	71.2
 1	R	 3	30	SYBR	  1	    64362	71.4
 1	R	 3	30	SYBR	  1	    64325	71.5
 1	R	 3	30	SYBR	  1	    64288	71.5
 1	R	 3	30	SYBR	  1	    64265	71.7
 1	R	 3	30	SYBR	  1	    64253	71.9
 1	R	 3	30	SYBR	  1	    64203	72.0
 1	R	 3	30	SYBR	  1	    64235	72.2
 1	R	 3	30	SYBR	  1	    64209	72.2
 1	R	 3	30	SYBR	  1	    64216	72.5
 1	R	 3	30	SYBR	  1	    64141	72.5
 1	R	 3	30	SYBR	  1	    64073	72.7
 1	R	 3	30	SYBR	  1	    63962	72.7
 1	R	 3	30	SYBR	  1	    63945	72.9
 1	R	 3	30	SYBR	  1	    63749	73.0
 1	R	 3	30	SYBR	  1	    63835	73.0
 1	R	 3	30	SYBR	  1	    63911	73.2
 1	R	 3	30	SYBR	  1	    63867	73.4
 1	R	 3	30	SYBR	  1	    63754	73.5
 1	R	 3	30	SYBR	  1	    63714	73.5
 1	R	 3	30	SYBR	  1	    63679	73.7
 1	R	 3	30	SYBR	  1	    63716	73.7
 1	R	 3	30	SYBR	  1	    63610	74.0
 1	R	 3	30	SYBR	  1	    63491	74.0
 1	R	 3	30	SYBR	  1	    63590	74.2
 1	R	 3	30	SYBR	  1	    63533	74.2
 1	R	 3	30	SYBR	  1	    63502	74.4
 1	R	 3	30	SYBR	  1	    63500	74.5
 1	R	 3	30	SYBR	  1	    63410	74.7
 1	R	 3	30	SYBR	  1	    63318	74.7
 1	R	 3	30	SYBR	  1	    63344	74.9
 1	R	 3	30	SYBR	  1	    63251	75.0
 1	R	 3	30	SYBR	  1	    63299	75.2
 1	R	 3	30	SYBR	  1	    63230	75.2
 1	R	 3	30	SYBR	  1	    63168	75.5
 1	R	 3	30	SYBR	  1	    63122	75.5
 1	R	 3	30	SYBR	  1	    63022	75.5
 1	R	 3	30	SYBR	  1	    63066	75.7
 1	R	 3	30	SYBR	  1	    62998	75.9
 1	R	 3	30	SYBR	  1	    62951	76.0
 1	R	 3	30	SYBR	  1	    62981	76.0
 1	R	 3	30	SYBR	  1	    62789	76.2
 1	R	 3	30	SYBR	  1	    62844	76.2
 1	R	 3	30	SYBR	  1	    62762	76.5
 1	R	 3	30	SYBR	  1	    62852	76.5
 1	R	 3	30	SYBR	  1	    62731	76.7
 1	R	 3	30	SYBR	  1	    62792	76.7
 1	R	 3	30	SYBR	  1	    62744	76.9
 1	R	 3	30	SYBR	  1	    62657	77.0
 1	R	 3	30	SYBR	  1	    62667	77.2
 1	R	 3	30	SYBR	  1	    62564	77.2
 1	R	 3	30	SYBR	  1	    62570	77.4
 1	R	 3	30	SYBR	  1	    62435	77.5
 1	R	 3	30	SYBR	  1	    62455	77.7
 1	R	 3	30	SYBR	  1	    62428	77.7
 1	R	 3	30	SYBR	  1	    62433	77.9
 1	R	 3	30	SYBR	  1	    62367	78.0
 1	R	 3	30	SYBR	  1	    62326	78.0
 1	R	 3	30	SYBR	  1	    62276	78.2
 1	R	 3	30	SYBR	  1	    62231	78.4
 1	R	 3	30	SYBR	  1	    62118	78.5
 1	R	 3	30	SYBR	  1	    62224	78.5
 1	R	 3	30	SYBR	  1	    62188	78.7
 1	R	 3	30	SYBR	  1	    62135	78.9
 1	R	 3	30	SYBR	  1	    62066	79.0
 1	R	 3	30	SYBR	  1	    62137	79.0
 1	R	 3	30	SYBR	  1	    62035	79.2
 1	R	 3	30	SYBR	  1	    62009	79.2
 1	R	 3	30	SYBR	  1	    61953	79.5
 1	R	 3	30	SYBR	  1	    61915	79.5
 1	R	 3	30	SYBR	  1	    61883	79.7
 1	R	 3	30	SYBR	  1	    61815	79.7
 1	R	 3	30	SYBR	  1	    61708	79.9
 1	R	 3	30	SYBR	  1	    61690	80.0
 1	R	 3	30	SYBR	  1	    61786	80.2
 1	R	 3	30	SYBR	  1	    61630	80.2
 1	R	 3	30	SYBR	  1	    61608	80.4
 1	R	 3	30	SYBR	  1	    61550	80.5
 1	R	 3	30	SYBR	  1	    61548	80.7
 1	R	 3	30	SYBR	  1	    61448	80.7
 1	R	 3	30	SYBR	  1	    61446	80.9
 1	R	 3	30	SYBR	  1	    61448	81.0
 1	R	 3	30	SYBR	  1	    61364	81.2
 1	R	 3	30	SYBR	  1	    61449	81.2
 1	R	 3	30	SYBR	  1	    61304	81.4
 1	R	 3	30	SYBR	  1	    61325	81.5
 1	R	 3	30	SYBR	  1	    61259	81.5
 1	R	 3	30	SYBR	  1	    61160	81.7
 1	R	 3	30	SYBR	  1	    61246	81.7
 1	R	 3	30	SYBR	  1	    61210	82.0
 1	R	 3	30	SYBR	  1	    61106	82.0
 1	R	 3	30	SYBR	  1	    61012	82.2
 1	R	 3	30	SYBR	  1	    61018	82.2
 1	R	 3	30	SYBR	  1	    61002	82.5
 1	R	 3	30	SYBR	  1	    60975	82.5
 1	R	 3	30	SYBR	  1	    60869	82.7
 1	R	 3	30	SYBR	  1	    60799	82.7
 1	R	 3	30	SYBR	  1	    60858	82.9
 1	R	 3	30	SYBR	  1	    60803	83.0
 1	R	 3	30	SYBR	  1	    60778	83.2
 1	R	 3	30	SYBR	  1	    60710	83.2
 1	R	 3	30	SYBR	  1	    60629	83.4
 1	R	 3	30	SYBR	  1	    60657	83.5
 1	R	 3	30	SYBR	  1	    60583	83.7
 1	R	 3	30	SYBR	  1	    60532	83.7
 1	R	 3	30	SYBR	  1	    60425	83.9
 1	R	 3	30	SYBR	  1	    60422	84.0
 1	R	 3	30	SYBR	  1	    60298	84.2
 1	R	 3	30	SYBR	  1	    60302	84.2
 1	R	 3	30	SYBR	  1	    60258	84.2
 1	R	 3	30	SYBR	  1	    60180	84.5
 1	R	 3	30	SYBR	  1	    59968	84.5
 1	R	 3	30	SYBR	  1	    60054	84.7
 1	R	 3	30	SYBR	  1	    59684	84.7
 1	R	 3	30	SYBR	  1	    59192	85.0
 1	R	 3	30	SYBR	  1	    58665	85.0
 1	R	 3	30	SYBR	  1	    58040	85.2
 1	R	 3	30	SYBR	  1	    56974	85.4
 1	R	 3	30	SYBR	  1	    55676	85.5
 1	R	 3	30	SYBR	  1	    54395	85.5
 1	R	 3	30	SYBR	  1	    53001	85.7
 1	R	 3	30	SYBR	  1	    51034	85.9
 1	R	 3	30	SYBR	  1	    48676	86.0
 1	R	 3	30	SYBR	  1	    46402	86.0
 1	R	 3	30	SYBR	  1	    43811	86.2
 1	R	 3	30	SYBR	  1	    40920	86.2
 1	R	 3	30	SYBR	  1	    38156	86.4
 1	R	 3	30	SYBR	  1	    35322	86.5
 1	R	 3	30	SYBR	  1	    33067	86.7
 1	R	 3	30	SYBR	  1	    31084	86.7
 1	R	 3	30	SYBR	  1	    29223	86.9
 1	R	 3	30	SYBR	  1	    27688	87.0
 1	R	 3	30	SYBR	  1	    26996	87.0
 1	R	 3	30	SYBR	  1	    26273	87.2
 1	R	 3	30	SYBR	  1	    25974	87.4
 1	R	 3	30	SYBR	  1	    25436	87.5
 1	R	 3	30	SYBR	  1	    24875	87.5
 1	R	 3	30	SYBR	  1	    24102	87.7
 1	R	 3	30	SYBR	  1	    23783	87.9
 1	R	 3	30	SYBR	  1	    23062	88.0
 1	R	 3	30	SYBR	  1	    22976	88.0
 1	R	 3	30	SYBR	  1	    22617	88.2
 1	R	 3	30	SYBR	  1	    22594	88.2
 1	R	 3	30	SYBR	  1	    22363	88.5
 1	R	 3	30	SYBR	  1	    22103	88.5
 1	R	 3	30	SYBR	  1	    21921	88.7
 1	R	 3	30	SYBR	  1	    21621	88.7
 1	R	 3	30	SYBR	  1	    21386	88.9
 1	R	 3	30	SYBR	  1	    21168	89.0
 1	R	 3	30	SYBR	  1	    21013	89.2
 1	R	 3	30	SYBR	  1	    20826	89.4
 1	R	 3	30	SYBR	  1	    20509	89.4
 1	R	 3	30	SYBR	  1	    20265	89.5
 1	R	 3	30	SYBR	  1	    19757	89.7
 1	R	 3	30	SYBR	  1	    19444	89.7
 1	R	 3	30	SYBR	  1	    19067	89.9
 1	R	 3	30	SYBR	  1	    18712	90.0
 1	R	 3	30	SYBR	  1	    18231	90.0
 1	R	 3	30	SYBR	  1	    17875	90.2
 1	R	 3	30	SYBR	  1	    17391	90.4
 1	R	 3	30	SYBR	  1	    17124	90.5
 1	R	 3	30	SYBR	  1	    16608	90.5
 1	R	 3	30	SYBR	  1	    16173	90.7
 1	R	 3	30	SYBR	  1	    15471	90.9
 1	R	 3	30	SYBR	  1	    14927	91.0
 1	R	 3	30	SYBR	  1	    14447	91.0
 1	R	 3	30	SYBR	  1	    13871	91.2
 1	R	 3	30	SYBR	  1	    13236	91.2
 1	R	 3	30	SYBR	  1	    12941	91.5
 1	R	 3	30	SYBR	  1	    12593	91.5
 1	R	 3	30	SYBR	  1	    12125	91.7
 1	R	 3	30	SYBR	  1	    11912	91.7
 1	R	 3	30	SYBR	  1	    11435	91.9
 1	R	 3	30	SYBR	  1	    11320	92.0
 1	R	 3	30	SYBR	  1	    11106	92.2
 1	R	 3	30	SYBR	  1	     9773	92.2
 1	R	 3	30	SYBR	  1	     9545	92.4
 1	R	 3	30	SYBR	  1	     9368	92.5
 1	R	 3	30	SYBR	  1	     9289	92.7
 1	R	 3	30	SYBR	  1	     9018	92.7
 1	R	 3	30	SYBR	  1	     8956	92.9
 1	R	 3	30	SYBR	  1	     8949	93.0
 1	R	 3	30	SYBR	  1	     8917	93.2
 1	R	 3	30	SYBR	  1	     8870	93.2
 1	R	 3	30	SYBR	  1	     8739	93.4
 1	R	 3	30	SYBR	  1	     8720	93.5
 1	R	 3	30	SYBR	  1	     8659	93.5
 1	R	 3	30	SYBR	  1	     8648	93.7
 1	R	 3	30	SYBR	  1	     8610	93.9
 1	R	 3	30	SYBR	  1	     8438	94.0
 1	R	 3	30	SYBR	  1	     8517	94.2
 1	R	 3	30	SYBR	  1	     8488	94.2
 1	R	 3	30	SYBR	  1	     8320	94.2
 1	R	 3	30	SYBR	  1	     8276	94.5
 1	R	 3	30	SYBR	  1	     8349	94.5
