Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
1	R	3	30	SYBR	1	11334	91.5
1	R	3	30	SYBR	1	11129	91.5
1	R	3	30	SYBR	1	10885	91.7
1	R	3	30	SYBR	1	10628	91.7
1	R	3	30	SYBR	1	10494	91.9
1	R	3	30	SYBR	1	10454	92
1	R	3	30	SYBR	1	10181	92.2
1	R	3	30	SYBR	1	10042	92.2
1	R	3	30	SYBR	1	9933	92.4
1	R	3	30	SYBR	1	9818	92.5
1	R	3	30	SYBR	1	8625	92.7
1	R	3	30	SYBR	1	8439	92.7
1	R	3	30	SYBR	1	8393	92.9
1	R	3	30	SYBR	1	8297	93
1	R	3	30	SYBR	1	8266	93
1	R	3	30	SYBR	1	8191	93.2
1	R	3	30	SYBR	1	8101	93.4
1	R	3	30	SYBR	1	8082	93.5
1	R	3	30	SYBR	1	8028	93.5
1	R	3	30	SYBR	1	7968	93.7
1	R	3	30	SYBR	1	7819	93.9
1	R	3	30	SYBR	1	7792	94
1	R	3	30	SYBR	1	7816	94
1	R	3	30	SYBR	1	7786	94.2
1	R	3	30	SYBR	1	7793	94.2
1	R	3	30	SYBR	1	7735	94.5
1	R	3	30	SYBR	1	7639	94.5
1	R	3	30	SYBR	1	7626	95
1	R	3	30	SYBR	1	7636	95
1	R	3	31	SYBR	1	65535	54.3
1	R	3	31	SYBR	1	65535	54.5
1	R	3	31	SYBR	1	65535	54.7
1	R	3	31	SYBR	1	65535	54.7
1	R	3	31	SYBR	1	65535	54.7
1	R	3	31	SYBR	1	65535	55
1	R	3	31	SYBR	1	65535	55.1
1	R	3	31	SYBR	1	65535	55.2
1	R	3	31	SYBR	1	65535	55.2
1	R	3	31	SYBR	1	65535	55.5
1	R	3	31	SYBR	1	65535	55.6
1	R	3	31	SYBR	1	65535	55.7
1	R	3	31	SYBR	1	65535	55.7
1	R	3	31	SYBR	1	65535	56
1	R	3	31	SYBR	1	65535	56.1
1	R	3	31	SYBR	1	65535	56.2
1	R	3	31	SYBR	1	65535	56.2
1	R	3	31	SYBR	1	65535	56.5
1	R	3	31	SYBR	1	65535	56.6
1	R	3	31	SYBR	1	65535	56.7
1	R	3	31	SYBR	1	65535	56.7
1	R	3	31	SYBR	1	65535	57
1	R	3	31	SYBR	1	65535	57.1
1	R	3	31	SYBR	1	65535	57.2
1	R	3	31	SYBR	1	65524	57.2
1	R	3	31	SYBR	1	65535	57.5
1	R	3	31	SYBR	1	65535	57.6
1	R	3	31	SYBR	1	65535	57.7
1	R	3	31	SYBR	1	65535	57.7
1	R	3	31	SYBR	1	65535	58
1	R	3	31	SYBR	1	65535	58.1
1	R	3	31	SYBR	1	65529	58.2
1	R	3	31	SYBR	1	65519	58.2
1	R	3	31	SYBR	1	65525	58.3
1	R	3	31	SYBR	1	65462	58.5
1	R	3	31	SYBR	1	65438	58.7
1	R	3	31	SYBR	1	65522	58.7
1	R	3	31	SYBR	1	65510	58.8
1	R	3	31	SYBR	1	65498	59.1
1	R	3	31	SYBR	1	65497	59.2
1	R	3	31	SYBR	1	65497	59.2
1	R	3	31	SYBR	1	65426	59.3
1	R	3	31	SYBR	1	65515	59.5
1	R	3	31	SYBR	1	65497	59.6
1	R	3	31	SYBR	1	65476	59.7
1	R	3	31	SYBR	1	65475	59.7
1	R	3	31	SYBR	1	65439	60
1	R	3	31	SYBR	1	65371	60.2
1	R	3	31	SYBR	1	65436	60.2
1	R	3	31	SYBR	1	65355	60.5
1	R	3	31	SYBR	1	65376	60.7
1	R	3	31	SYBR	1	65346	60.7
1	R	3	31	SYBR	1	65299	60.7
1	R	3	31	SYBR	1	65352	61
1	R	3	31	SYBR	1	65321	61.1
1	R	3	31	SYBR	1	65322	61.2
1	R	3	31	SYBR	1	65359	61.2
1	R	3	31	SYBR	1	65303	61.3
1	R	3	31	SYBR	1	65341	61.6
1	R	3	31	SYBR	1	65235	61.7
1	R	3	31	SYBR	1	65302	61.7
1	R	3	31	SYBR	1	65331	61.8
1	R	3	31	SYBR	1	65229	62.1
1	R	3	31	SYBR	1	65258	62.2
1	R	3	31	SYBR	1	65268	62.2
1	R	3	31	SYBR	1	65260	62.3
1	R	3	31	SYBR	1	65227	62.6
1	R	3	31	SYBR	1	65188	62.7
1	R	3	31	SYBR	1	65233	62.7
1	R	3	31	SYBR	1	65241	62.8
1	R	3	31	SYBR	1	65165	63
1	R	3	31	SYBR	1	65280	63.2
1	R	3	31	SYBR	1	65218	63.2
1	R	3	31	SYBR	1	65285	63.2
1	R	3	31	SYBR	1	65153	63.5
1	R	3	31	SYBR	1	65136	63.6
1	R	3	31	SYBR	1	65168	63.7
1	R	3	31	SYBR	1	65132	63.7
1	R	3	31	SYBR	1	65177	64
1	R	3	31	SYBR	1	65147	64
1	R	3	31	SYBR	1	65141	64.2
1	R	3	31	SYBR	1	65122	64.2
1	R	3	31	SYBR	1	65157	64.4
1	R	3	31	SYBR	1	65066	64.5
1	R	3	31	SYBR	1	65121	64.7
1	R	3	31	SYBR	1	65063	64.7
1	R	3	31	SYBR	1	65061	65
1	R	3	31	SYBR	1	65115	65
1	R	3	31	SYBR	1	65063	65.2
1	R	3	31	SYBR	1	65055	65.2
1	R	3	31	SYBR	1	65059	65.5
1	R	3	31	SYBR	1	65035	65.5
1	R	3	31	SYBR	1	65063	65.5
1	R	3	31	SYBR	1	65047	65.7
1	R	3	31	SYBR	1	64945	65.9
1	R	3	31	SYBR	1	64926	66
1	R	3	31	SYBR	1	64876	66
1	R	3	31	SYBR	1	64980	66.2
1	R	3	31	SYBR	1	64938	66.2
1	R	3	31	SYBR	1	65042	66.4
1	R	3	31	SYBR	1	64973	66.5
1	R	3	31	SYBR	1	64907	66.7
1	R	3	31	SYBR	1	64963	66.7
1	R	3	31	SYBR	1	64894	66.9
1	R	3	31	SYBR	1	64892	67
1	R	3	31	SYBR	1	64860	67
1	R	3	31	SYBR	1	64763	67.2
1	R	3	31	SYBR	1	64869	67.4
1	R	3	31	SYBR	1	64817	67.5
1	R	3	31	SYBR	1	64802	67.7
1	R	3	31	SYBR	1	64793	67.7
1	R	3	31	SYBR	1	64751	67.9
1	R	3	31	SYBR	1	64770	68
1	R	3	31	SYBR	1	64646	68
1	R	3	31	SYBR	1	64647	68.2
1	R	3	31	SYBR	1	64664	68.4
1	R	3	31	SYBR	1	64586	68.5
1	R	3	31	SYBR	1	64672	68.5
1	R	3	31	SYBR	1	64598	68.7
1	R	3	31	SYBR	1	64570	68.9
1	R	3	31	SYBR	1	64603	69
1	R	3	31	SYBR	1	64593	69
1	R	3	31	SYBR	1	64443	69.2
1	R	3	31	SYBR	1	64503	69.2
1	R	3	31	SYBR	1	64431	69.4
1	R	3	31	SYBR	1	64388	69.5
1	R	3	31	SYBR	1	64408	69.7
1	R	3	31	SYBR	1	64433	69.7
1	R	3	31	SYBR	1	64244	70
1	R	3	31	SYBR	1	64245	70
1	R	3	31	SYBR	1	64225	70.2
1	R	3	31	SYBR	1	64241	70.2
1	R	3	31	SYBR	1	64091	70.4
1	R	3	31	SYBR	1	64192	70.5
1	R	3	31	SYBR	1	64135	70.7
1	R	3	31	SYBR	1	63911	70.7
1	R	3	31	SYBR	1	64105	70.9
1	R	3	31	SYBR	1	63922	71
1	R	3	31	SYBR	1	63976	71.2
1	R	3	31	SYBR	1	64015	71.2
1	R	3	31	SYBR	1	63897	71.4
1	R	3	31	SYBR	1	63879	71.5
1	R	3	31	SYBR	1	63853	71.5
1	R	3	31	SYBR	1	63871	71.7
1	R	3	31	SYBR	1	63821	71.7
1	R	3	31	SYBR	1	63758	72
1	R	3	31	SYBR	1	63710	72.2
1	R	3	31	SYBR	1	63684	72.2
1	R	3	31	SYBR	1	63592	72.4
1	R	3	31	SYBR	1	63476	72.5
1	R	3	31	SYBR	1	63427	72.5
1	R	3	31	SYBR	1	63539	72.7
1	R	3	31	SYBR	1	63500	72.9
1	R	3	31	SYBR	1	63376	73
1	R	3	31	SYBR	1	63418	73
1	R	3	31	SYBR	1	63387	73.2
1	R	3	31	SYBR	1	63306	73.4
1	R	3	31	SYBR	1	63164	73.5
1	R	3	31	SYBR	1	63312	73.5
1	R	3	31	SYBR	1	63189	73.7
1	R	3	31	SYBR	1	63146	73.9
1	R	3	31	SYBR	1	63109	74
1	R	3	31	SYBR	1	63038	74
1	R	3	31	SYBR	1	63060	74.2
1	R	3	31	SYBR	1	62965	74.4
1	R	3	31	SYBR	1	62940	74.5
1	R	3	31	SYBR	1	62954	74.5
1	R	3	31	SYBR	1	62798	74.7
1	R	3	31	SYBR	1	62818	74.7
1	R	3	31	SYBR	1	62694	74.9
1	R	3	31	SYBR	1	62774	75
1	R	3	31	SYBR	1	62706	75
1	R	3	31	SYBR	1	62669	75.2
1	R	3	31	SYBR	1	62604	75.4
1	R	3	31	SYBR	1	62736	75.5
1	R	3	31	SYBR	1	62576	75.5
1	R	3	31	SYBR	1	62546	75.7
1	R	3	31	SYBR	1	62615	75.9
1	R	3	31	SYBR	1	62427	76
1	R	3	31	SYBR	1	62514	76
1	R	3	31	SYBR	1	62472	76.2
1	R	3	31	SYBR	1	62343	76.2
1	R	3	31	SYBR	1	62280	76.5
1	R	3	31	SYBR	1	62292	76.5
1	R	3	31	SYBR	1	62217	76.7
1	R	3	31	SYBR	1	62212	76.7
1	R	3	31	SYBR	1	62215	76.9
1	R	3	31	SYBR	1	62183	77
1	R	3	31	SYBR	1	62064	77.2
1	R	3	31	SYBR	1	62044	77.2
1	R	3	31	SYBR	1	62031	77.4
1	R	3	31	SYBR	1	61988	77.5
1	R	3	31	SYBR	1	61878	77.7
1	R	3	31	SYBR	1	62009	77.7
1	R	3	31	SYBR	1	61873	77.9
1	R	3	31	SYBR	1	61873	78
1	R	3	31	SYBR	1	61831	78
1	R	3	31	SYBR	1	61794	78.2
1	R	3	31	SYBR	1	61670	78.4
1	R	3	31	SYBR	1	61668	78.5
1	R	3	31	SYBR	1	61642	78.5
1	R	3	31	SYBR	1	61632	78.7
1	R	3	31	SYBR	1	61584	78.9
1	R	3	31	SYBR	1	61538	79
1	R	3	31	SYBR	1	61557	79
1	R	3	31	SYBR	1	61451	79.2
1	R	3	31	SYBR	1	61483	79.2
1	R	3	31	SYBR	1	61449	79.5
1	R	3	31	SYBR	1	61388	79.5
1	R	3	31	SYBR	1	61301	79.7
1	R	3	31	SYBR	1	61313	79.7
1	R	3	31	SYBR	1	61240	79.9
1	R	3	31	SYBR	1	61243	80
1	R	3	31	SYBR	1	61218	80.2
1	R	3	31	SYBR	1	61149	80.2
1	R	3	31	SYBR	1	61148	80.4
1	R	3	31	SYBR	1	61134	80.5
1	R	3	31	SYBR	1	61033	80.5
1	R	3	31	SYBR	1	60981	80.7
1	R	3	31	SYBR	1	60970	80.9
1	R	3	31	SYBR	1	60956	81
1	R	3	31	SYBR	1	60949	81
1	R	3	31	SYBR	1	60943	81.2
1	R	3	31	SYBR	1	60878	81.2
1	R	3	31	SYBR	1	60715	81.5
1	R	3	31	SYBR	1	60724	81.5
1	R	3	31	SYBR	1	60782	81.7
1	R	3	31	SYBR	1	60692	81.9
1	R	3	31	SYBR	1	60608	82
1	R	3	31	SYBR	1	60733	82
1	R	3	31	SYBR	1	60600	82.2
1	R	3	31	SYBR	1	60494	82.4
1	R	3	31	SYBR	1	60511	82.4
1	R	3	31	SYBR	1	60538	82.5
1	R	3	31	SYBR	1	60445	82.7
1	R	3	31	SYBR	1	60385	82.7
1	R	3	31	SYBR	1	60336	82.9
1	R	3	31	SYBR	1	60358	83
1	R	3	31	SYBR	1	60302	83
1	R	3	31	SYBR	1	60215	83.2
1	R	3	31	SYBR	1	60234	83.4
1	R	3	31	SYBR	1	60080	83.5
1	R	3	31	SYBR	1	60089	83.7
1	R	3	31	SYBR	1	60067	83.7
1	R	3	31	SYBR	1	60194	83.9
1	R	3	31	SYBR	1	60102	84
1	R	3	31	SYBR	1	60073	84.2
1	R	3	31	SYBR	1	59986	84.2
1	R	3	31	SYBR	1	59890	84.2
1	R	3	31	SYBR	1	59888	84.5
1	R	3	31	SYBR	1	59836	84.5
1	R	3	31	SYBR	1	59788	84.7
1	R	3	31	SYBR	1	59819	84.9
1	R	3	31	SYBR	1	59763	85
1	R	3	31	SYBR	1	59718	85
1	R	3	31	SYBR	1	59485	85.2
1	R	3	31	SYBR	1	59488	85.4
1	R	3	31	SYBR	1	59323	85.5
1	R	3	31	SYBR	1	59494	85.5
1	R	3	31	SYBR	1	59176	85.7
1	R	3	31	SYBR	1	59225	85.7
1	R	3	31	SYBR	1	59035	86
1	R	3	31	SYBR	1	58969	86
1	R	3	31	SYBR	1	58779	86.2
1	R	3	31	SYBR	1	58673	86.2
1	R	3	31	SYBR	1	58433	86.4
1	R	3	31	SYBR	1	58171	86.5
1	R	3	31	SYBR	1	57551	86.7
1	R	3	31	SYBR	1	56638	86.7
1	R	3	31	SYBR	1	55596	86.9
1	R	3	31	SYBR	1	54311	87
1	R	3	31	SYBR	1	52645	87
1	R	3	31	SYBR	1	49829	87.2
1	R	3	31	SYBR	1	46257	87.4
1	R	3	31	SYBR	1	40751	87.5
1	R	3	31	SYBR	1	34365	87.5
1	R	3	31	SYBR	1	28367	87.7
1	R	3	31	SYBR	1	23814	87.9
1	R	3	31	SYBR	1	19693	88
1	R	3	31	SYBR	1	16920	88
1	R	3	31	SYBR	1	15084	88.2
1	R	3	31	SYBR	1	14086	88.2
1	R	3	31	SYBR	1	13398	88.5
1	R	3	31	SYBR	1	13154	88.5
1	R	3	31	SYBR	1	12966	88.7
1	R	3	31	SYBR	1	12776	88.7
1	R	3	31	SYBR	1	12643	88.9
1	R	3	31	SYBR	1	12516	89
1	R	3	31	SYBR	1	12492	89.2
1	R	3	31	SYBR	1	12489	89.2
1	R	3	31	SYBR	1	12444	89.4
1	R	3	31	SYBR	1	12350	89.5
1	R	3	31	SYBR	1	12306	89.5
1	R	3	31	SYBR	1	12091	89.7
1	R	3	31	SYBR	1	12193	89.9
1	R	3	31	SYBR	1	12059	90
1	R	3	31	SYBR	1	12013	90
1	R	3	31	SYBR	1	11918	90.2
1	R	3	31	SYBR	1	11831	90.4
1	R	3	31	SYBR	1	11887	90.5
1	R	3	31	SYBR	1	11718	90.5
1	R	3	31	SYBR	1	11703	90.7
1	R	3	31	SYBR	1	11610	90.9
1	R	3	31	SYBR	1	11433	91
1	R	3	31	SYBR	1	11271	91
1	R	3	31	SYBR	1	11030	91.2
1	R	3	31	SYBR	1	10988	91.2
1	R	3	31	SYBR	1	10751	91.5
1	R	3	31	SYBR	1	9704	91.5
1	R	3	31	SYBR	1	9431	91.7
1	R	3	31	SYBR	1	9268	91.7
1	R	3	31	SYBR	1	8942	91.9
1	R	3	31	SYBR	1	8783	92
1	R	3	31	SYBR	1	8634	92.2
1	R	3	31	SYBR	1	8493	92.2
1	R	3	31	SYBR	1	8271	92.4
1	R	3	31	SYBR	1	8200	92.5
1	R	3	31	SYBR	1	7964	92.7
1	R	3	31	SYBR	1	7935	92.7
1	R	3	31	SYBR	1	7759	92.9
1	R	3	31	SYBR	1	7685	93
1	R	3	31	SYBR	1	7515	93
1	R	3	31	SYBR	1	7536	93.2
1	R	3	31	SYBR	1	7448	93.4
1	R	3	31	SYBR	1	7356	93.5
1	R	3	31	SYBR	1	7285	93.5
1	R	3	31	SYBR	1	7283	93.7
1	R	3	31	SYBR	1	7237	93.9
1	R	3	31	SYBR	1	7253	94
1	R	3	31	SYBR	1	7140	94
1	R	3	31	SYBR	1	7111	94.2
1	R	3	31	SYBR	1	7265	94.2
1	R	3	31	SYBR	1	7183	94.5
1	R	3	31	SYBR	1	7088	94.5
1	R	3	31	SYBR	1	7045	95
1	R	3	31	SYBR	1	7068	95
1	R	3	32	SYBR	1	65026	54.3
1	R	3	32	SYBR	1	65124	54.5
1	R	3	32	SYBR	1	65196	54.7
1	R	3	32	SYBR	1	65159	54.7
1	R	3	32	SYBR	1	65181	54.7
1	R	3	32	SYBR	1	65211	55
1	R	3	32	SYBR	1	65257	55.1
1	R	3	32	SYBR	1	65361	55.2
1	R	3	32	SYBR	1	65348	55.2
1	R	3	32	SYBR	1	65379	55.5
1	R	3	32	SYBR	1	65367	55.6
1	R	3	32	SYBR	1	65317	55.7
1	R	3	32	SYBR	1	65341	55.7
1	R	3	32	SYBR	1	65413	56
1	R	3	32	SYBR	1	65397	56.1
1	R	3	32	SYBR	1	65335	56.2
1	R	3	32	SYBR	1	65350	56.2
1	R	3	32	SYBR	1	65359	56.5
1	R	3	32	SYBR	1	65349	56.6
1	R	3	32	SYBR	1	65317	56.7
1	R	3	32	SYBR	1	65421	56.7
1	R	3	32	SYBR	1	65360	57
1	R	3	32	SYBR	1	65348	57.1
1	R	3	32	SYBR	1	65416	57.2
1	R	3	32	SYBR	1	65325	57.2
1	R	3	32	SYBR	1	65309	57.5
1	R	3	32	SYBR	1	65415	57.6
1	R	3	32	SYBR	1	65352	57.7
1	R	3	32	SYBR	1	65420	57.7
1	R	3	32	SYBR	1	65353	58
1	R	3	32	SYBR	1	65416	58.1
1	R	3	32	SYBR	1	65349	58.2
1	R	3	32	SYBR	1	65370	58.2
1	R	3	32	SYBR	1	65312	58.3
1	R	3	32	SYBR	1	65296	58.5
1	R	3	32	SYBR	1	65310	58.7
1	R	3	32	SYBR	1	65314	58.7
1	R	3	32	SYBR	1	65361	58.8
1	R	3	32	SYBR	1	65318	59.2
1	R	3	32	SYBR	1	65285	59.2
1	R	3	32	SYBR	1	65320	59.3
1	R	3	32	SYBR	1	65293	59.6
1	R	3	32	SYBR	1	65220	59.6
1	R	3	32	SYBR	1	65296	59.7
1	R	3	32	SYBR	1	65251	59.8
1	R	3	32	SYBR	1	65274	60
1	R	3	32	SYBR	1	65237	60.2
1	R	3	32	SYBR	1	65293	60.2
1	R	3	32	SYBR	1	65302	60.3
1	R	3	32	SYBR	1	65183	60.5
1	R	3	32	SYBR	1	65151	60.7
1	R	3	32	SYBR	1	65172	60.7
1	R	3	32	SYBR	1	65205	60.7
1	R	3	32	SYBR	1	65215	61
1	R	3	32	SYBR	1	65208	61.1
1	R	3	32	SYBR	1	65191	61.2
1	R	3	32	SYBR	1	65175	61.2
1	R	3	32	SYBR	1	65244	61.3
1	R	3	32	SYBR	1	65173	61.6
1	R	3	32	SYBR	1	65265	61.7
1	R	3	32	SYBR	1	65117	61.7
1	R	3	32	SYBR	1	65111	61.8
1	R	3	32	SYBR	1	65015	62.1
1	R	3	32	SYBR	1	64990	62.2
1	R	3	32	SYBR	1	65050	62.2
1	R	3	32	SYBR	1	65003	62.3
1	R	3	32	SYBR	1	65129	62.6
1	R	3	32	SYBR	1	64986	62.7
1	R	3	32	SYBR	1	65000	62.7
1	R	3	32	SYBR	1	64972	62.8
1	R	3	32	SYBR	1	64988	63
1	R	3	32	SYBR	1	65000	63.2
1	R	3	32	SYBR	1	65055	63.2
1	R	3	32	SYBR	1	64998	63.2
1	R	3	32	SYBR	1	64940	63.5
1	R	3	32	SYBR	1	65022	63.6
1	R	3	32	SYBR	1	64910	63.7
1	R	3	32	SYBR	1	64917	63.7
1	R	3	32	SYBR	1	64880	64
1	R	3	32	SYBR	1	64833	64
1	R	3	32	SYBR	1	64892	64.2
1	R	3	32	SYBR	1	64911	64.2
1	R	3	32	SYBR	1	64863	64.4
1	R	3	32	SYBR	1	64926	64.5
1	R	3	32	SYBR	1	64759	64.7
1	R	3	32	SYBR	1	64924	64.7
1	R	3	32	SYBR	1	64875	65
1	R	3	32	SYBR	1	64913	65
1	R	3	32	SYBR	1	64731	65.2
1	R	3	32	SYBR	1	64781	65.2
1	R	3	32	SYBR	1	64921	65.5
1	R	3	32	SYBR	1	64785	65.5
1	R	3	32	SYBR	1	64834	65.5
1	R	3	32	SYBR	1	64840	65.7
1	R	3	32	SYBR	1	64796	65.9
1	R	3	32	SYBR	1	64806	66
1	R	3	32	SYBR	1	64721	66
1	R	3	32	SYBR	1	64700	66.2
1	R	3	32	SYBR	1	64704	66.2
1	R	3	32	SYBR	1	64727	66.4
1	R	3	32	SYBR	1	64734	66.5
1	R	3	32	SYBR	1	64733	66.7
1	R	3	32	SYBR	1	64672	66.7
1	R	3	32	SYBR	1	64664	66.9
1	R	3	32	SYBR	1	64536	67
1	R	3	32	SYBR	1	64693	67
1	R	3	32	SYBR	1	64467	67.2
1	R	3	32	SYBR	1	64585	67.4
1	R	3	32	SYBR	1	64589	67.5
1	R	3	32	SYBR	1	64582	67.7
1	R	3	32	SYBR	1	64576	67.7
1	R	3	32	SYBR	1	64460	67.9
1	R	3	32	SYBR	1	64343	68
1	R	3	32	SYBR	1	64387	68
1	R	3	32	SYBR	1	64459	68.2
1	R	3	32	SYBR	1	64420	68.4
1	R	3	32	SYBR	1	64285	68.5
1	R	3	32	SYBR	1	64324	68.5
1	R	3	32	SYBR	1	64258	68.7
1	R	3	32	SYBR	1	64383	68.9
1	R	3	32	SYBR	1	64320	69
1	R	3	32	SYBR	1	64242	69
1	R	3	32	SYBR	1	64241	69.2
1	R	3	32	SYBR	1	64209	69.2
1	R	3	32	SYBR	1	64200	69.4
1	R	3	32	SYBR	1	64074	69.5
1	R	3	32	SYBR	1	64158	69.7
1	R	3	32	SYBR	1	64032	69.7
1	R	3	32	SYBR	1	64121	70
1	R	3	32	SYBR	1	63964	70
1	R	3	32	SYBR	1	63992	70.2
1	R	3	32	SYBR	1	64096	70.2
1	R	3	32	SYBR	1	63931	70.4
1	R	3	32	SYBR	1	63944	70.5
1	R	3	32	SYBR	1	63906	70.7
1	R	3	32	SYBR	1	63926	70.7
1	R	3	32	SYBR	1	63911	70.9
1	R	3	32	SYBR	1	63686	71
1	R	3	32	SYBR	1	63849	71.2
1	R	3	32	SYBR	1	63833	71.2
1	R	3	32	SYBR	1	63752	71.4
1	R	3	32	SYBR	1	63732	71.5
1	R	3	32	SYBR	1	63708	71.5
1	R	3	32	SYBR	1	63574	71.7
1	R	3	32	SYBR	1	63639	71.7
1	R	3	32	SYBR	1	63602	72
1	R	3	32	SYBR	1	63599	72.2
1	R	3	32	SYBR	1	63585	72.2
1	R	3	32	SYBR	1	63491	72.4
1	R	3	32	SYBR	1	63438	72.5
1	R	3	32	SYBR	1	63370	72.5
1	R	3	32	SYBR	1	63546	72.7
1	R	3	32	SYBR	1	63373	72.9
1	R	3	32	SYBR	1	63415	73
1	R	3	32	SYBR	1	63347	73
1	R	3	32	SYBR	1	63245	73.2
1	R	3	32	SYBR	1	63269	73.4
1	R	3	32	SYBR	1	63207	73.5
1	R	3	32	SYBR	1	63254	73.5
1	R	3	32	SYBR	1	63149	73.7
1	R	3	32	SYBR	1	63215	73.9
1	R	3	32	SYBR	1	63046	74
1	R	3	32	SYBR	1	63157	74
1	R	3	32	SYBR	1	63170	74.2
1	R	3	32	SYBR	1	63022	74.4
1	R	3	32	SYBR	1	63037	74.5
1	R	3	32	SYBR	1	62960	74.5
1	R	3	32	SYBR	1	62938	74.7
1	R	3	32	SYBR	1	62940	74.7
1	R	3	32	SYBR	1	62906	74.9
1	R	3	32	SYBR	1	62843	75
1	R	3	32	SYBR	1	62967	75
1	R	3	32	SYBR	1	62801	75.2
1	R	3	32	SYBR	1	62854	75.4
1	R	3	32	SYBR	1	62801	75.5
1	R	3	32	SYBR	1	62736	75.5
1	R	3	32	SYBR	1	62747	75.7
1	R	3	32	SYBR	1	62728	75.9
1	R	3	32	SYBR	1	62659	76
1	R	3	32	SYBR	1	62621	76
1	R	3	32	SYBR	1	62604	76.2
1	R	3	32	SYBR	1	62593	76.2
1	R	3	32	SYBR	1	62502	76.5
1	R	3	32	SYBR	1	62477	76.5
1	R	3	32	SYBR	1	62417	76.7
1	R	3	32	SYBR	1	62408	76.7
1	R	3	32	SYBR	1	62403	76.9
1	R	3	32	SYBR	1	62324	77
1	R	3	32	SYBR	1	62327	77.2
1	R	3	32	SYBR	1	62306	77.2
1	R	3	32	SYBR	1	62325	77.4
1	R	3	32	SYBR	1	62208	77.5
1	R	3	32	SYBR	1	62173	77.7
1	R	3	32	SYBR	1	62231	77.7
1	R	3	32	SYBR	1	62110	77.9
1	R	3	32	SYBR	1	62103	78
1	R	3	32	SYBR	1	62085	78
1	R	3	32	SYBR	1	62067	78.2
1	R	3	32	SYBR	1	61998	78.4
1	R	3	32	SYBR	1	62050	78.5
1	R	3	32	SYBR	1	61878	78.5
1	R	3	32	SYBR	1	61955	78.7
1	R	3	32	SYBR	1	61839	78.9
1	R	3	32	SYBR	1	61865	79
1	R	3	32	SYBR	1	61721	79
1	R	3	32	SYBR	1	61700	79.2
1	R	3	32	SYBR	1	61734	79.2
1	R	3	32	SYBR	1	61765	79.5
1	R	3	32	SYBR	1	61654	79.5
1	R	3	32	SYBR	1	61569	79.7
1	R	3	32	SYBR	1	61666	79.7
1	R	3	32	SYBR	1	61609	79.9
1	R	3	32	SYBR	1	61509	80
1	R	3	32	SYBR	1	61475	80.2
1	R	3	32	SYBR	1	61489	80.2
1	R	3	32	SYBR	1	61465	80.4
1	R	3	32	SYBR	1	61476	80.5
1	R	3	32	SYBR	1	61282	80.5
1	R	3	32	SYBR	1	61340	80.7
1	R	3	32	SYBR	1	61260	80.9
1	R	3	32	SYBR	1	61124	81
1	R	3	32	SYBR	1	61225	81
1	R	3	32	SYBR	1	61262	81.2
1	R	3	32	SYBR	1	61171	81.2
1	R	3	32	SYBR	1	61139	81.5
1	R	3	32	SYBR	1	61031	81.5
1	R	3	32	SYBR	1	61117	81.7
1	R	3	32	SYBR	1	61059	81.9
1	R	3	32	SYBR	1	61049	82
1	R	3	32	SYBR	1	60938	82
1	R	3	32	SYBR	1	60929	82.2
1	R	3	32	SYBR	1	60864	82.4
1	R	3	32	SYBR	1	60855	82.4
1	R	3	32	SYBR	1	60737	82.5
1	R	3	32	SYBR	1	60715	82.7
1	R	3	32	SYBR	1	60724	82.7
1	R	3	32	SYBR	1	60665	82.9
1	R	3	32	SYBR	1	60603	83
1	R	3	32	SYBR	1	60542	83
1	R	3	32	SYBR	1	60600	83.2
1	R	3	32	SYBR	1	60565	83.4
1	R	3	32	SYBR	1	60426	83.5
1	R	3	32	SYBR	1	60373	83.7
1	R	3	32	SYBR	1	60449	83.7
1	R	3	32	SYBR	1	60325	83.9
1	R	3	32	SYBR	1	60307	84
1	R	3	32	SYBR	1	60266	84.2
1	R	3	32	SYBR	1	60263	84.2
1	R	3	32	SYBR	1	60292	84.4
1	R	3	32	SYBR	1	60171	84.5
1	R	3	32	SYBR	1	60092	84.7
1	R	3	32	SYBR	1	60119	84.7
1	R	3	32	SYBR	1	59922	84.9
1	R	3	32	SYBR	1	60012	85
1	R	3	32	SYBR	1	59845	85
1	R	3	32	SYBR	1	59868	85.2
1	R	3	32	SYBR	1	59765	85.4
1	R	3	32	SYBR	1	59724	85.5
1	R	3	32	SYBR	1	59654	85.5
1	R	3	32	SYBR	1	59523	85.7
1	R	3	32	SYBR	1	59312	85.7
1	R	3	32	SYBR	1	59065	86
1	R	3	32	SYBR	1	58510	86
1	R	3	32	SYBR	1	57730	86.2
1	R	3	32	SYBR	1	56767	86.2
1	R	3	32	SYBR	1	55267	86.4
1	R	3	32	SYBR	1	53982	86.5
1	R	3	32	SYBR	1	52438	86.7
1	R	3	32	SYBR	1	49865	86.7
1	R	3	32	SYBR	1	47117	86.9
1	R	3	32	SYBR	1	43596	87
1	R	3	32	SYBR	1	40046	87
1	R	3	32	SYBR	1	37251	87.2
1	R	3	32	SYBR	1	35165	87.4
1	R	3	32	SYBR	1	34012	87.5
1	R	3	32	SYBR	1	33050	87.5
1	R	3	32	SYBR	1	31881	87.7
1	R	3	32	SYBR	1	30572	87.9
1	R	3	32	SYBR	1	29363	88
1	R	3	32	SYBR	1	28006	88
