SampleID	Rep	DateStart	RichLevel	Inhibitory	qPCR_bact_log10	CV_log10	Richness	inhibRich	inhibRichFrac	inhibProp	inhibReads	shannon	qPCR_bact_log10_inhib	Inhib	inhibProp_raw	inhibRichFrac_raw	Bd_micro_log10	Bd_qPCR_log10	Centre_qPCR_bact_log10	Centre_CV_log10	Centre_Richness	Centre_inhibRich	Centre_inhibRichFrac	Centre_inhibProp	Centre_inhibReads	Centre_shannon	Centre_qPCR_bact_log10_inhib
Inhib_2020-10-05_3_Rep11	Rep11	2020-10-05	3	1	0.750679664837078	0.921412235563551	-0.297297297297297	0.310810810810811	0.245945945945946	0.126389079726121	0.133865872650405	0.176546252073084	0.0605584007283222	1	0.399545895423684	0.5	0	1.06940563843447	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-10-05_10_Rep11	Rep11	2020-10-05	10	1	1.06869367971596	0.319690893031296	-0.297297297297297	0.310810810810811	0.245945945945946	0.10253200115819	0.0588292477674957	0.120560764061633	0.0366020083082662	1	0.375688816855753	0.5	0.869581751768465	1.99097631189426	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-10-05_1_Rep11	Rep11	2020-10-05	1	0	-1.03882882667545	-0.660976478815342	-1.2972972972973	-0.689189189189189	-0.254054054054054	-0.0619911757964104	-0.0613176303883703	-0.494588285116473	-0.00474093300190369	0	0.211165639901153	0	2.4892360209547	4.46014484849236	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-10-05_3_Rep11	Rep11	2020-10-05	3	0	1.06781997920148	-0.408784772138041	0.702702702702703	0.310810810810811	0.0792792792792789	0.409463514214709	0.411542254459767	0.27250206424929	0.139232736576785	1	0.682620329912272	0.333333333333333	2.09452303796748	2.78541803853632	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-10-05_10_Rep11	Rep11	2020-10-05	10	0	1.65596586087142	0.847747296382453	1.7027027027027	0.310810810810811	-0.00405405405405407	0.0527542714432026	0.0609575096597957	0.687124187693027	0.0373000114923633	1	0.325911087140766	0.25	0	1.4815668495322	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Con_2020-10-05_0_Rep12	Rep12	2020-10-05	0	0	-3.72089626020573	-0.630955698684531	-2.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	2.37354495687407	4.76776562116309	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-10-05_1_Rep12	Rep12	2020-10-05	1	1	-2.68466332410272	-0.576503253628715	-1.2972972972973	0.310810810810811	0.745945945945946	0.726843184302437	0.634752518863156	-0.494588285116473	0.193536514458411	1	1	1	0	1.21989032256601	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-10-05_3_Rep12	Rep12	2020-10-05	3	1	-1.61033276148012	-0.498627086913409	-1.2972972972973	0.310810810810811	0.745945945945946	0.726843184302437	0.706365378373039	-0.494588285116473	0.209612409095535	1	1	1	1.42527112826868	3.30196705165409	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-10-05_10_Rep12	Rep12	2020-10-05	10	1	0.556868340109347	0.886139776144211	1.7027027027027	2.31081081081081	0.495945945945946	0.494384061272367	0.495155002368316	0.571046986925447	0.160377739746407	1	0.76754087696993	0.75	0	0.0169162123654221	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-10-05_3_Rep12	Rep12	2020-10-05	3	0	-1.28044104025895	-0.99518854284525	-1.2972972972973	-0.689189189189189	-0.254054054054054	-0.137245305848297	-0.132310772856507	-0.494588285116473	-0.0311578563398446	0	0.135911509849266	0	0.477391095996268	3.98624095089613	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-10-05_10_Rep12	Rep12	2020-10-05	10	0	1.19303596326403	0.955915401317082	0.702702702702703	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	0.438529997636709	-0.0850009197197115	0	0	0	0	1.0794750599114	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Con_2020-08-31_0_Rep2	Rep2	2020-08-31	0	0	-2.73605805797749	-0.878244624524483	-2.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	3.00753541930057	3.3401331018266	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-08-31_1_Rep2	Rep2	2020-08-31	1	1	-0.444105775914973	0.360500527772176	-1.2972972972973	0.310810810810811	0.745945945945946	0.726843184302437	0.719371302121753	-0.494588285116473	0.212469229851908	1	1	1	0	3.6824922290096	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-08-31_3_Rep2	Rep2	2020-08-31	3	1	0.486644431853577	0.57842002962153	-0.297297297297297	1.31081081081081	0.745945945945946	0.726843184302437	0.708657750151342	0.0381775576803417	0.210117306993074	1	1	1	0.580081832487626	2.33418022741461	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-08-31_10_Rep2	Rep2	2020-08-31	10	1	1.30161000046131	1.00217533885865	2.7027027027027	2.31081081081081	0.345945945945946	0.726843184302437	0.718119869088862	0.376735613401505	0.212195161553689	1	1	0.6	0	2.05237417297312	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-08-31_1_Rep2	Rep2	2020-08-31	1	0	0.0864596195646774	-0.505815573488387	0.702702702702703	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	0.444842175103339	-0.0850009197197115	0	0	0	2.8961581268895	4.17572679494655	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-08-31_3_Rep2	Rep2	2020-08-31	3	0	1.07321276955107	0.555118560456106	1.7027027027027	-0.689189189189189	-0.254054054054054	-0.22431899903525	-0.215616767691925	0.704851236674337	-0.0643557650033072	0	0.0488378166623138	0	0.131384524672184	3.98972219104943	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-08-31_10_Rep2	Rep2	2020-08-31	10	0	1.02090741227279	0.362958804988047	1.7027027027027	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	0.643317699679547	-0.0850009197197115	0	0	0	0	3.51504388703025	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Con_2020-09-07_0_Rep3	Rep3	2020-09-07	0	0	-1.9849443494705	-0.704533067214156	-2.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	2.22311874798988	3.61526676989582	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-07_1_Rep3	Rep3	2020-09-07	1	0	0.088522581866477	-0.687683323133457	-1.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	1.43175348109575	2.74094502759389	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-07_3_Rep3	Rep3	2020-09-07	3	0	1.12673285867635	-0.242299668324904	0.702702702702703	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	0.497704344450714	-0.0850009197197115	0	0	0	1.87777068004302	2.47462923958992	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-07_10_Rep3	Rep3	2020-09-07	10	0	1.09878599384958	0.0448464405994612	3.7027027027027	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	0.981994495305717	-0.0850009197197115	0	0	0	1.86133574796147	3.10212342715199	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Con_2020-09-07_0_Rep4	Rep4	2020-09-07	0	0	-3.85036922394906	-0.576503253628715	-2.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	2.78473598243213	3.96273197978357	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-07_1_Rep4	Rep4	2020-09-07	1	1	-0.544534866142053	-0.585117641481957	-1.2972972972973	0.310810810810811	0.745945945945946	0.726843184302437	0.709393878851786	-0.494588285116473	0.210279315876228	1	1	1	0.821529519185622	2.35259570683408	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-07_3_Rep4	Rep4	2020-09-07	3	1	-0.362752917573633	0.0638041099162393	-0.297297297297297	1.31081081081081	0.745945945945946	0.726843184302437	0.728820301016273	-0.0758683866782853	0.214533030056483	1	1	1	2.0210728158143	3.47466128745411	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-07_1_Rep4	Rep4	2020-09-07	1	0	0.576681106612978	-0.275118006834984	-0.297297297297297	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.36368020629718	-0.0850009197197115	0	0	0	1.92596980727248	2.61902068446384	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-07_3_Rep4	Rep4	2020-09-07	3	0	1.097453600565	-0.429563641948071	-0.297297297297297	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.293130453122792	-0.0850009197197115	0	0	0	1.97629155943854	2.28551983250115	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-07_10_Rep4	Rep4	2020-09-07	10	0	0.841420183054447	0.477749867740167	-0.297297297297297	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	0.191337420826125	-0.0850009197197115	0	0	0	2.49950109308809	2.53941783504673	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Con_2020-09-14_0_Rep5	Rep5	2020-09-14	0	0	-2.35384826873794	-1.10727195876796	-2.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	1.18058581053502	2.84353868371372	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-14_1_Rep5	Rep5	2020-09-14	1	1	-0.0145602313192228	-0.411693004982723	-1.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	1.98895950284087	2.77554760179004	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-14_3_Rep5	Rep5	2020-09-14	3	1	0.414227733991847	0.56106217914619	-0.297297297297297	0.310810810810811	0.245945945945946	0.392553946827171	0.393653892280575	0.0681265618034517	0.134572054367452	1	0.665710762524734	0.5	1.11431693406268	2.56178363533518	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-14_10_Rep5	Rep5	2020-09-14	10	1	0.874116639265037	0.94642524430698	2.7027027027027	1.31081081081081	0.145945945945946	0.0212624368438556	0.0285549263726977	0.670163821325277	0.0265495487357843	1	0.294419252541419	0.4	0	1.8038718706755	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-14_1_Rep5	Rep5	2020-09-14	1	0	0.124029528862557	-0.704533067214156	0.702702702702703	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	0.454477059111422	-0.0850009197197115	0	0	0	2.36111283725095	2.59817783567094	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-14_3_Rep5	Rep5	2020-09-14	3	0	-0.689183755669833	-0.524325241963643	-0.297297297297297	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	0.184533722974129	-0.0850009197197115	0	0	0	1.90230786144924	3.69803348284058	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-14_10_Rep5	Rep5	2020-09-14	10	0	0.969239474129967	-0.80745001529295	2.7027027027027	0.310810810810811	-0.0540540540540541	0.433482862321596	0.437793312362095	0.360960867605483	0.145982957439529	1	0.706639678019159	0.2	0.553133389995294	2.81077874172013	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Con_2020-09-14_0_Rep6	Rep6	2020-09-14	0	0	-2.04843696327269	-0.593906362623655	-2.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	2.3900753050712	3.86188419887146	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-14_1_Rep6	Rep6	2020-09-14	1	1	-2.24876115732538	-0.5807890892188	0.702702702702703	1.31081081081081	0.412612612612613	0.726843184302437	0.532822918162561	0.596827982007047	0.169577347678711	1	1	0.666666666666667	0	1.28288296303252	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-14_3_Rep6	Rep6	2020-09-14	3	1	0.383659767621648	0.212758869551129	-0.297297297297297	1.31081081081081	0.745945945945946	0.726843184302437	0.707592721828045	0.136060417024043	0.209882806107419	1	1	1	0	1.98748071674121	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-14_10_Rep6	Rep6	2020-09-14	10	1	1.07675051978535	0.460864551021275	3.7027027027027	3.31081081081081	0.412612612612613	0.234708665125116	0.232584465876762	0.439717191782371	0.090187943719057	1	0.507865480822679	0.666666666666667	0	1.42612646606434	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-14_1_Rep6	Rep6	2020-09-14	1	0	0.637940901056857	-0.612036069019922	-1.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	0	3.06451725924746	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-14_10_Rep6	Rep6	2020-09-14	10	0	0.974213208752797	0.253090005006147	2.7027027027027	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	0.675736412472887	-0.0850009197197115	0	0	0	0	1.92075898330649	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Con_2020-09-19_0_Rep7	Rep7	2020-09-19	0	0	-1.87881179066738	-0.593906362623655	-2.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	2.34724464863641	3.25905972831788	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-19_3_Rep7	Rep7	2020-09-19	3	1	0.906026765012597	0.261840777548995	-0.297297297297297	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	0.191649606184377	-0.0850009197197115	0	0	0	0	1.90031410397488	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-19_10_Rep7	Rep7	2020-09-19	10	1	1.33183336967211	0.877080301374869	1.7027027027027	1.31081081081081	0.245945945945946	0.726843184302437	0.726636939842391	0.419537212058586	0.214057022412722	1	1	0.5	0	1.48650206790534	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-19_1_Rep7	Rep7	2020-09-19	1	0	0.680544354405767	-0.563893818426001	-0.297297297297297	0.310810810810811	0.245945945945946	-0.273156815697563	-0.264302005911138	-0.330039042455905	-0.0850009197197115	1	0	0.5	0	1.86538396090134	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-19_3_Rep7	Rep7	2020-09-19	3	0	1.29325870478258	-0.250274695453999	0.702702702702703	0.310810810810811	0.0792792792792789	-0.273156815697563	-0.264302005911138	-0.414098275301782	-0.0850009197197115	1	0	0.333333333333333	0	1.55996500085257	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-19_10_Rep7	Rep7	2020-09-19	10	0	-0.230525355686493	-1.10727195876796	4.7027027027027	-0.689189189189189	-0.254054054054054	-0.205484819952483	-0.197995025744988	0.989313392026727	-0.0571186675623776	0	0.0676719957450802	0	0	2.96311323555411	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Con_2020-09-19_0_Rep8	Rep8	2020-09-19	0	0	-1.895082414814	-0.693227583305158	-2.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	2.65821421380378	4.21404838306853	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-19_1_Rep8	Rep8	2020-09-19	1	1	0.745636354693267	0.883338183645992	-1.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	0	0.774881512348529	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-19_3_Rep8	Rep8	2020-09-19	3	1	1.14302445203866	0.72349486739677	0.702702702702703	1.31081081081081	0.412612612612613	0.437833251588564	0.445002487842358	0.252534855497847	0.147818514667305	1	0.710990067286127	0.666666666666667	0	1.99645534041769	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
